GID,SIFRA_KO,BROJ,POVRSINA
"2215","316580","1835",124.000000000000000
"2216","316580","2008",363.000000000000000
"2217","316580","1985",274.000000000000000
"2218","316580","1984",836.000000000000000
"2219","316580","2053",85.000000000000000
"2220","316580","1961",17741.000000000000000
"2221","316580",255/7,53.000000000000000
"2222","316580",256/7,135.000000000000000
"2223","316580","1995",339.000000000000000
"2224","316580","1986",403.000000000000000
"2225","316580","1994",1198.000000000000000
"2226","316580","1991",1754.000000000000000
"2227","316580",255/1,625.000000000000000
"2228","316580",1733/1,690.000000000000000
"2229","316580",1782/1,267.000000000000000
"2230","316580",1781/2,168.000000000000000
"2231","316580",1784/1,815.000000000000000
"2232","316580","1783",752.000000000000000
"2233","316580",1733/4,5.000000000000000
"2234","316580",1734/2,404.000000000000000
"2235","316580",1715/1,540.000000000000000
"2236","316580","1719",1519.000000000000000
"2237","316580",1747/3,565.000000000000000
"2238","316580",1747/2,485.000000000000000
"2239","316580",1747/1,2844.000000000000000
"2240","316580",1747/5,433.000000000000000
"2241","316580",1744/2,819.000000000000000
"2242","316580",1762/5,293.000000000000000
"2243","316580",1670/3,1301.000000000000000
"2244","316580",2111/4,1077.000000000000000
"2245","316580",2109/7,509.000000000000000
"2246","316580",1770/2,945.000000000000000
"2247","316580",1770/11,88.000000000000000
"2248","316580",1670/13,657.000000000000000
"2249","316580",1770/10,5.000000000000000
"2250","316580",1770/3,905.000000000000000
"2251","316580",1653/1,1159.000000000000000
"2252","316580",1753/3,39.000000000000000
"2253","316580",1587/2,83.000000000000000
"2254","316580",1765/2,134.000000000000000
"2255","316580",1765/3,944.000000000000000
"2256","316580",1770/6,14.000000000000000
"2257","316580",2111/2,123.000000000000000
"2258","316580",1755/1,655.000000000000000
"2259","316580",1756/8,17.000000000000000
"2260","316580",1755/2,4.000000000000000
"2261","316580",1754/3,75.000000000000000
"2262","316580","94",99.000000000000000
"2263","316580","93",134.000000000000000
"2264","316580","937",1332.000000000000000
"2265","316580","619",318.000000000000000
"2266","316580","127",1038.000000000000000
"2267","316580",945/1,2665.000000000000000
"2268","316580","128",290.000000000000000
"2269","316580","100",1931.000000000000000
"2270","316580","590",320.000000000000000
"2271","316580","952",318.000000000000000
"2272","316580","104",1289.000000000000000
"2273","316580","105",1010.000000000000000
"2274","316580",940/3,120.000000000000000
"2275","316580",940/4,143.000000000000000
"2276","316580","618",317.000000000000000
"2277","316580",255/3,490.000000000000000
"2278","316580","1990",577.000000000000000
"2279","316580","1954",88.000000000000000
"2280","316580",1953/2,51.000000000000000
"2281","316580",1951/1,50.000000000000000
"2282","316580",1953/3,147.000000000000000
"2283","316580",1953/4,53.000000000000000
"2284","316580","1547",1425.000000000000000
"2285","316580","1810",464.000000000000000
"2286","316580",1546/5,3026.000000000000000
"2287","316580","1803",701.000000000000000
"2288","316580","252",1295.000000000000000
"2289","316580","251",621.000000000000000
"2290","316580",1951/4,59.000000000000000
"2291","316580",1951/3,80.000000000000000
"2292","316580","1950",105.000000000000000
"2293","316580","1982",433.000000000000000
"2294","316580","2016",100.000000000000000
"2295","316580",1644/3,888.000000000000000
"2296","316580",1644/2,887.000000000000000
"2297","316580",1644/1,3203.000000000000000
"2298","316580",1644/5,761.000000000000000
"2299","316580",1644/4,1112.000000000000000
"2300","316580",1769/2,173.000000000000000
"2301","316580",1766/2,851.000000000000000
"2302","316580",1776/16,761.000000000000000
"2303","316580",1776/17,768.000000000000000
"2304","316580",1776/19,78.000000000000000
"2305","316580",1738/3,597.000000000000000
"2306","316580",1776/9,621.000000000000000
"2307","316580","1779",122.000000000000000
"2308","316580",1733/5,5.000000000000000
"2309","316580",1778/4,52.000000000000000
"2310","316580",1744/1,686.000000000000000
"2311","316580",1761/5,145.000000000000000
"2312","316580",2123/4,1030.000000000000000
"2313","316580",2124/3,144.000000000000000
"2314","316580",1761/3,824.000000000000000
"2315","316580",1753/1,1445.000000000000000
"2316","316580",1770/12,135.000000000000000
"2317","316580",1752/1,101.000000000000000
"2318","316580",1754/2,36.000000000000000
"2319","316580",1754/1,690.000000000000000
"2320","316580",1752/3,703.000000000000000
"2321","316580",1752/4,791.000000000000000
"2322","316580",1752/5,935.000000000000000
"2323","316580",1670/15,738.000000000000000
"2324","316580",1653/2,81.000000000000000
"2325","316580",1652/2,162.000000000000000
"2326","316580",1770/4,1380.000000000000000
"2327","316580","938",12586.000000000000000
"2328","316580",940/13,16.000000000000000
"2329","316580",940/1,105.000000000000000
"2330","316580",940/12,17.000000000000000
"2331","316580","615",320.000000000000000
"2332","316580","591",323.000000000000000
"2333","316580",106/1,834.000000000000000
"2334","316580","103",623.000000000000000
"2335","316580","109",434.000000000000000
"2336","316580","108",507.000000000000000
"2337","316580","107",1221.000000000000000
"2338","316580",106/2,576.000000000000000
"2339","316580",940/5,39.000000000000000
"2340","316580",940/7,78.000000000000000
"2341","316580",940/6,46.000000000000000
"2342","316580","112",310.000000000000000
"2343","316580","953",327.000000000000000
"2344","316580","617",322.000000000000000
"2345","316580","1808",567.000000000000000
"2346","316580","1812",91.000000000000000
"2347","316580","1993",1317.000000000000000
"2348","316580","1959",1220.000000000000000
"2349","316580","1958",2669.000000000000000
"2350","316580","2001",135.000000000000000
"2351","316580","2005",136.000000000000000
"2352","316580",1855/2,74.000000000000000
"2353","316580","1862",292.000000000000000
"2354","316580","1980",914.000000000000000
"2355","316580","2006",110.000000000000000
"2356","316580","2000",185.000000000000000
"2357","316580","1948",72.000000000000000
"2358","316580","1949",30.000000000000000
"2359","316580","1947",69.000000000000000
"2360","316580","1946",237.000000000000000
"2361","316580","1941",698.000000000000000
"2362","316580",1712/1,197.000000000000000
"2363","316580",1712/2,3.000000000000000
"2364","316580",1710/3,113.000000000000000
"2365","316580",1709/1,2113.000000000000000
"2366","316580",1698/1,3316.000000000000000
"2367","316580","1707",1300.000000000000000
"2368","316580","1787",9113.000000000000000
"2369","316580","1795",639.000000000000000
"2370","316580",1794/1,251.000000000000000
"2371","316580",1711/1,231.000000000000000
"2372","316580",1713/2,109.000000000000000
"2373","316580",1794/2,18.000000000000000
"2374","316580",1794/3,18.000000000000000
"2375","316580",1794/4,19.000000000000000
"2376","316580",1871/1,1355.000000000000000
"2377","316580",1770/13,421.000000000000000
"2378","316580",1586/2,16.000000000000000
"2379","316580",1760/4,46.000000000000000
"2380","316580",2109/1,995.000000000000000
"2381","316580","2110",1148.000000000000000
"2382","316580",1763/3,33.000000000000000
"2383","316580",1763/1,1034.000000000000000
"2384","316580","1764",832.000000000000000
"2385","316580",1739/2,46.000000000000000
"2386","316580",1741/2,16.000000000000000
"2387","316580","1745",1461.000000000000000
"2388","316580",1712/3,26.000000000000000
"2389","316580",1711/2,28.000000000000000
"2390","316580",2109/2,475.000000000000000
"2391","316580",1664/5,436.000000000000000
"2392","316580","1666",534.000000000000000
"2393","316580",1761/4,51.000000000000000
"2394","316580",1670/16,601.000000000000000
"2395","316580",1668/1,689.000000000000000
"2396","316580","102",710.000000000000000
"2397","316580","101",560.000000000000000
"2398","316580","589",322.000000000000000
"2399","316580","954",320.000000000000000
"2400","316580","1002",369.000000000000000
"2401","316580",972/2,675.000000000000000
"2402","316580","973",388.000000000000000
"2403","316580",972/1,1120.000000000000000
"2404","316580","955",316.000000000000000
"2405","316580",1736/1,710.000000000000000
"2406","316580",1778/3,109.000000000000000
"2407","316580",1778/1,233.000000000000000
"2408","316580",1696/2,190.000000000000000
"2409","316580",1773/15,890.000000000000000
"2410","316580","2098",313.000000000000000
"2411","316580",1773/18,732.000000000000000
"2412","316580",1773/19,299.000000000000000
"2413","316580","1942",203.000000000000000
"2414","316580","1945",18.000000000000000
"2415","316580","1960",2066.000000000000000
"2416","316580","1999",339.000000000000000
"2417","316580","246",348.000000000000000
"2418","316580","1857",446.000000000000000
"2419","316580","1793",681.000000000000000
"2420","316580","1811",1496.000000000000000
"2421","316580","1944",39.000000000000000
"2422","316580","1470",71595.000000000000000
"2423","316580","1943",41.000000000000000
"2424","316580","1860",281.000000000000000
"2425","316580","1861",622.000000000000000
"2426","316580","1858",259.000000000000000
"2427","316580","1870",6906.000000000000000
"2428","316580","1863",894.000000000000000
"2429","316580",1879/1,2138.000000000000000
"2430","316580","1939",232.000000000000000
"2431","316580","1934",528.000000000000000
"2432","316580","1935",319.000000000000000
"2433","316580","1936",829.000000000000000
"2434","316580",1670/14,759.000000000000000
"2435","316580",2109/3,500.000000000000000
"2436","316580",2109/5,440.000000000000000
"2437","316580",1766/4,185.000000000000000
"2438","316580",1763/4,28.000000000000000
"2439","316580",1768/1,449.000000000000000
"2440","316580",2124/2,49.000000000000000
"2441","316580",1748/1,103.000000000000000
"2442","316580",1751/3,5.000000000000000
"2443","316580",1658/11,221.000000000000000
"2444","316580",1770/14,11.000000000000000
"2445","316580",1763/2,638.000000000000000
"2446","316580",1752/2,197.000000000000000
"2447","316580","2097",3731.000000000000000
"2448","316580",2102/2,1351.000000000000000
"2449","316580",980/5,21.000000000000000
"2450","316580",980/4,112.000000000000000
"2451","316580","970",316.000000000000000
"2452","316580","969",319.000000000000000
"2453","316580","967",315.000000000000000
"2454","316580","968",319.000000000000000
"2455","316580","965",325.000000000000000
"2456","316580","966",321.000000000000000
"2457","316580","964",315.000000000000000
"2458","316580","963",323.000000000000000
"2459","316580","962",323.000000000000000
"2460","316580",971/8,132.000000000000000
"2461","316580",971/7,132.000000000000000
"2462","316580",633/2,192.000000000000000
"2463","316580",883/7,115.000000000000000
"2464","316580","1061",8.000000000000000
"2465","316580","1145",1203.000000000000000
"2466","316580",14/2,55.000000000000000
"2467","316580",204/1,329.000000000000000
"2468","316580",31/22,710.000000000000000
"2469","316580",29/9,141.000000000000000
"2470","316580","206",568.000000000000000
"2471","316580",31/10,6377.000000000000000
"2472","316580","205",504.000000000000000
"2473","316580",31/4,4963.000000000000000
"2474","316580",188/1,2154.000000000000000
"2475","316580",287/1,6783.000000000000000
"2476","316580","740",106.000000000000000
"2477","316580",739/2,120.000000000000000
"2478","316580","911",1395.000000000000000
"2479","316580","912",952.000000000000000
"2480","316580",917/1,938.000000000000000
"2481","316580","1807",718.000000000000000
"2482","316580",349/8,357.000000000000000
"2483","316580","37",824.000000000000000
"2484","316580",141/5,26.000000000000000
"2485","316580","1159",218.000000000000000
"2486","316580","1114",2147.000000000000000
"2487","316580","1115",1021.000000000000000
"2488","316580","1126",1198.000000000000000
"2489","316580","1125",4873.000000000000000
"2490","316580","2078",33.000000000000000
"2491","316580","919",1489.000000000000000
"2492","316580","931",1087.000000000000000
"2493","316580","1067",95.000000000000000
"2494","316580","603",310.000000000000000
"2495","316580","920",816.000000000000000
"2496","316580",971/9,128.000000000000000
"2497","316580","950",479.000000000000000
"2498","316580","948",257.000000000000000
"2499","316580","934",1916.000000000000000
"2500","316580","935",394.000000000000000
"2501","316580","936",357.000000000000000
"2502","316580",949/4,47.000000000000000
"2503","316580","1063",756.000000000000000
"2504","316580","932",1292.000000000000000
"2505","316580","593",317.000000000000000
"2506","316580","922",1048.000000000000000
"2507","316580","933",1216.000000000000000
"2508","316580","1022",812.000000000000000
"2509","316580","1020",3828.000000000000000
"2510","316580","1021",4234.000000000000000
"2511","316580","1032",2326.000000000000000
"2512","316580","1030",5295.000000000000000
"2513","316580","1035",7623.000000000000000
"2514","316580","1016",222.000000000000000
"2515","316580","983",1777.000000000000000
"2516","316580",1045/1,923.000000000000000
"2517","316580","1050",6016.000000000000000
"2518","316580","1037",6051.000000000000000
"2519","316580","1474",658.000000000000000
"2520","316580","1555",545.000000000000000
"2521","316580","1556",660.000000000000000
"2522","316580",5/17,790.000000000000000
"2523","316580",4/1,14.000000000000000
"2524","316580",9/1,523.000000000000000
"2525","316580",9/2,453.000000000000000
"2526","316580",10/2,218.000000000000000
"2527","316580",10/1,449.000000000000000
"2528","316580",1496/1,3307.000000000000000
"2529","316580","1509",819.000000000000000
"2530","316580","1508",823.000000000000000
"2531","316580","1507",821.000000000000000
"2532","316580","1504",815.000000000000000
"2533","316580","1503",805.000000000000000
"2534","316580","1502",806.000000000000000
"2535","316580",8/1,892.000000000000000
"2536","316580",7/1,690.000000000000000
"2537","316580",29/11,18.000000000000000
"2538","316580",1138/2,639.000000000000000
"2539","316580","1464",913.000000000000000
"2540","316580",1586/1,18.000000000000000
"2541","316580",1765/1,10.000000000000000
"2542","316580",1698/4,39.000000000000000
"2543","316580",1717/3,74.000000000000000
"2544","316580",1720/2,562.000000000000000
"2545","316580",1546/4,153.000000000000000
"2546","316580","297",102.000000000000000
"2547","316580",155/1,1343.000000000000000
"2548","316580",155/2,203.000000000000000
"2549","316580",154/6,480.000000000000000
"2550","316580","1430",539.000000000000000
"2551","316580","156",861.000000000000000
"2552","316580","1101",418.000000000000000
"2553","316580","1058",6278.000000000000000
"2554","316580","132",586.000000000000000
"2555","316580",949/2,260.000000000000000
"2556","316580",947/2,505.000000000000000
"2557","316580","974",181.000000000000000
"2558","316580","959",317.000000000000000
"2559","316580","579",312.000000000000000
"2560","316580","975",178.000000000000000
"2561","316580",980/3,54.000000000000000
"2562","316580",980/10,18.000000000000000
"2563","316580","999",1189.000000000000000
"2564","316580",1000/1,872.000000000000000
"2565","316580","998",229.000000000000000
"2566","316580","1554",989.000000000000000
"2567","316580","1552",983.000000000000000
"2568","316580","1551",1491.000000000000000
"2569","316580","1548",877.000000000000000
"2570","316580","1561",27243.000000000000000
"2571","316580","1560",910.000000000000000
"2572","316580","1562",279.000000000000000
"2573","316580","1559",2621.000000000000000
"2574","316580",5/15,33.000000000000000
"2575","316580",32/8,150.000000000000000
"2576","316580",32/4,4536.000000000000000
"2577","316580",209/2,1498.000000000000000
"2578","316580",204/2,1398.000000000000000
"2579","316580",202/2,1338.000000000000000
"2580","316580",293/1,388.000000000000000
"2581","316580",203/1,7124.000000000000000
"2582","316580",208/1,1616.000000000000000
"2583","316580",208/2,318.000000000000000
"2584","316580",154/7,119.000000000000000
"2585","316580",176/2,342.000000000000000
"2586","316580",177/3,204.000000000000000
"2587","316580",177/2,898.000000000000000
"2588","316580","854",14.000000000000000
"2589","316580","1112",16104.000000000000000
"2590","316580",855/2,4354.000000000000000
"2591","316580",855/3,495.000000000000000
"2592","316580",165/2,2873.000000000000000
"2593","316580",176/5,195.000000000000000
"2594","316580","1110",14770.000000000000000
"2595","316580",861/4,31.000000000000000
"2596","316580",855/6,29.000000000000000
"2597","316580","884",185.000000000000000
"2598","316580",883/28,333.000000000000000
"2599","316580","152",983.000000000000000
"2600","316580","997",233.000000000000000
"2601","316580","995",1231.000000000000000
"2602","316580","996",774.000000000000000
"2603","316580",980/9,17.000000000000000
"2604","316580","976",180.000000000000000
"2605","316580","956",340.000000000000000
"2606","316580","580",308.000000000000000
"2607","316580","961",315.000000000000000
"2608","316580","977",179.000000000000000
"2609","316580","1005",9958.000000000000000
"2610","316580","958",325.000000000000000
"2611","316580","582",317.000000000000000
"2612","316580","576",316.000000000000000
"2613","316580","577",321.000000000000000
"2614","316580","1558",241.000000000000000
"2615","316580","1557",1450.000000000000000
"2616","316580","1566",501.000000000000000
"2617","316580","1638",720.000000000000000
"2618","316580",189/1,1603.000000000000000
"2619","316580",186/10,328.000000000000000
"2620","316580",186/5,1268.000000000000000
"2621","316580",212/6,304.000000000000000
"2622","316580",29/2,576.000000000000000
"2623","316580","1885",486.000000000000000
"2624","316580","1139",2013.000000000000000
"2625","316580","1137",4835.000000000000000
"2626","316580",5/8,808.000000000000000
"2627","316580","284",455.000000000000000
"2628","316580","286",1499.000000000000000
"2629","316580",5/13,273.000000000000000
"2630","316580",31/11,6766.000000000000000
"2631","316580","1528",107.000000000000000
"2632","316580","1144",278.000000000000000
"2633","316580","1147",2002.000000000000000
"2634","316580","285",470.000000000000000
"2635","316580","1146",180.000000000000000
"2636","316580",32/16,121.000000000000000
"2637","316580",32/17,94.000000000000000
"2638","316580",197/3,1399.000000000000000
"2639","316580",174/3,425.000000000000000
"2640","316580",177/4,189.000000000000000
"2641","316580",174/4,792.000000000000000
"2642","316580",883/23,426.000000000000000
"2643","316580",853/2,599.000000000000000
"2644","316580","869",22.000000000000000
"2645","316580","44",1240.000000000000000
"2646","316580",153/1,313.000000000000000
"2647","316580",154/2,88.000000000000000
"2648","316580",154/5,1187.000000000000000
"2649","316580",154/8,556.000000000000000
"2650","316580","874",405.000000000000000
"2651","316580",883/20,185.000000000000000
"2652","316580",883/24,533.000000000000000
"2653","316580",154/4,592.000000000000000
"2654","316580","41",556.000000000000000
"2655","316580",175/3,243.000000000000000
"2656","316580",151/5,115.000000000000000
"2657","316580",980/8,18.000000000000000
"2658","316580",980/7,17.000000000000000
"2659","316580",1000/2,506.000000000000000
"2660","316580","978",245.000000000000000
"2661","316580","957",325.000000000000000
"2662","316580","581",320.000000000000000
"2663","316580","1055",943.000000000000000
"2664","316580","979",234.000000000000000
"2665","316580","574",338.000000000000000
"2666","316580",1000/3,81.000000000000000
"2667","316580","575",341.000000000000000
"2668","316580","1004",3941.000000000000000
"2669","316580","991",246.000000000000000
"2670","316580","1054",695.000000000000000
"2671","316580","1883",1308.000000000000000
"2672","316580",5/16,102.000000000000000
"2673","316580",1171/2,271.000000000000000
"2674","316580","1827",480.000000000000000
"2675","316580","1821",561.000000000000000
"2676","316580","1800",668.000000000000000
"2677","316580","1797",668.000000000000000
"2678","316580","1796",650.000000000000000
"2679","316580","1830",404.000000000000000
"2680","316580","1880",2073.000000000000000
"2681","316580",186/3,611.000000000000000
"2682","316580",196/6,304.000000000000000
"2683","316580","200",2210.000000000000000
"2684","316580",186/8,1544.000000000000000
"2685","316580","289",535.000000000000000
"2686","316580","288",1558.000000000000000
"2687","316580",187/1,4985.000000000000000
"2688","316580","1447",1135.000000000000000
"2689","316580","294",318.000000000000000
"2690","316580",195/1,2418.000000000000000
"2691","316580","33",1701.000000000000000
"2692","316580",32/9,370.000000000000000
"2693","316580","1153",3097.000000000000000
"2694","316580",883/19,648.000000000000000
"2695","316580","875",753.000000000000000
"2696","316580",883/25,447.000000000000000
"2697","316580",873/1,390.000000000000000
"2698","316580",873/2,242.000000000000000
"2699","316580","1107",1664.000000000000000
"2700","316580","1098",600.000000000000000
"2701","316580",1099/1,503.000000000000000
"2702","316580","862",521.000000000000000
"2703","316580",154/11,122.000000000000000
"2704","316580","571",320.000000000000000
"2705","316580","433",621.000000000000000
"2706","316580",435/1,4322.000000000000000
"2707","316580","438",1216.000000000000000
"2708","316580","434",293.000000000000000
"2709","316580","432",1701.000000000000000
"2710","316580","472",18133.000000000000000
"2711","316580","475",6203.000000000000000
"2712","316580","483",4578.000000000000000
"2713","316580","463",17156.000000000000000
"2714","316580","314",603.000000000000000
"2715","316580","863",159.000000000000000
"2716","316580","1090",240.000000000000000
"2717","316580",298/2,309.000000000000000
"2718","316580",196/3,328.000000000000000
"2719","316580",196/2,329.000000000000000
"2720","316580",203/4,1142.000000000000000
"2721","316580",202/1,1804.000000000000000
"2722","316580","745",109.000000000000000
"2723","316580","744",11.000000000000000
"2724","316580",291/5,20.000000000000000
"2725","316580","290",513.000000000000000
"2726","316580","199",313.000000000000000
"2727","316580","309",4.000000000000000
"2728","316580","1157",33.000000000000000
"2729","316580","1158",65.000000000000000
"2730","316580","1105",2221.000000000000000
"2731","316580","1095",304.000000000000000
"2732","316580","1405",737.000000000000000
"2733","316580","1407",70.000000000000000
"2734","316580","1408",72.000000000000000
"2735","316580","1409",70.000000000000000
"2736","316580",32/2,8252.000000000000000
"2737","316580",186/1,2179.000000000000000
"2738","316580",31/20,853.000000000000000
"2739","316580",31/14,84.000000000000000
"2740","316580",31/13,1191.000000000000000
"2741","316580",32/11,1641.000000000000000
"2742","316580","1161",2231.000000000000000
"2743","316580","1160",782.000000000000000
"2744","316580",154/9,738.000000000000000
"2745","316580",154/3,369.000000000000000
"2746","316580","1113",1038.000000000000000
"2747","316580","45",574.000000000000000
"2748","316580","871",634.000000000000000
"2749","316580",866/6,57.000000000000000
"2750","316580","1102",120.000000000000000
"2751","316580",153/2,415.000000000000000
"2752","316580",630/4,2087.000000000000000
"2753","316580",883/4,718.000000000000000
"2754","316580",864/2,105.000000000000000
"2755","316580",864/3,54.000000000000000
"2756","316580","902",1054.000000000000000
"2757","316580","901",972.000000000000000
"2758","316580","58",671.000000000000000
"2759","316580",63/1,331.000000000000000
"2760","316580",63/2,41.000000000000000
"2761","316580",65/2,1098.000000000000000
"2762","316580",1174/7,37.000000000000000
"2763","316580",67/5,28.000000000000000
"2764","316580",196/4,1907.000000000000000
"2765","316580",79/9,1124.000000000000000
"2766","316580",1491/4,781.000000000000000
"2767","316580",2118/1,9961.000000000000000
"2768","316580",29/12,14.000000000000000
"2769","316580",2/1,165.000000000000000
"2770","316580",630/12,432.000000000000000
"2771","316580","1655",829.000000000000000
"2772","316580","364",3089.000000000000000
"2773","316580","1413",25913.000000000000000
"2774","316580",1414b,496.000000000000000
"2775","316580",1414a,61.000000000000000
"2776","316580","1412",1654.000000000000000
"2777","316580","1156",662.000000000000000
"2778","316580",291/4,19.000000000000000
"2779","316580",291/3,18.000000000000000
"2780","316580",299/1,2647.000000000000000
"2781","316580","36",1611.000000000000000
"2782","316580",2118/2,1943.000000000000000
"2783","316580",189/2,71.000000000000000
"2784","316580",186/11,26.000000000000000
"2785","316580","185",605.000000000000000
"2786","316580",1154/1,1222.000000000000000
"2787","316580",1174/6,16.000000000000000
"2788","316580",67/6,248.000000000000000
"2789","316580",67/4,701.000000000000000
"2790","316580",69/1,443.000000000000000
"2791","316580",69/5,721.000000000000000
"2792","316580",69/4,414.000000000000000
"2793","316580",883/11,216.000000000000000
"2794","316580",151/2,51.000000000000000
"2795","316580",1174/4,88.000000000000000
"2796","316580",142/1,495.000000000000000
"2797","316580",67/3,15.000000000000000
"2798","316580",143/2,362.000000000000000
"2799","316580",70/1,275.000000000000000
"2800","316580",71/1,535.000000000000000
"2801","316580",143/1,1273.000000000000000
"2802","316580","54",576.000000000000000
"2803","316580",67/2,22.000000000000000
"2804","316580",69/2,6.000000000000000
"2805","316580",70/2,32.000000000000000
"2806","316580",362/1,969.000000000000000
"2807","316580","468",261.000000000000000
"2808","316580","467",6268.000000000000000
"2809","316580",1086/2,29.000000000000000
"2810","316580","27",285.000000000000000
"2811","316580","1718",100.000000000000000
"2812","316580",1871/2,7.000000000000000
"2813","316580",3/4,21.000000000000000
"2814","316580","1541",11933.000000000000000
"2815","316580","1477",289.000000000000000
"2816","316580",1483/7,1474.000000000000000
"2817","316580","1497",804.000000000000000
"2818","316580",1515/2,1579.000000000000000
"2819","316580","1467",5536.000000000000000
"2820","316580",1483/9,31.000000000000000
"2821","316580",435/2,308.000000000000000
"2822","316580","1888",394.000000000000000
"2823","316580",31/2,15.000000000000000
"2824","316580",1533/2,57.000000000000000
"2825","316580","220",422.000000000000000
"2826","316580","241",431.000000000000000
"2827","316580",275/2,145.000000000000000
"2828","316580",264/3,40.000000000000000
"2829","316580",211/3,158.000000000000000
"2830","316580",212/40,207.000000000000000
"2831","316580",210/1,863.000000000000000
"2832","316580",277/3,80.000000000000000
"2833","316580",278/4,264.000000000000000
"2834","316580",278/6,1378.000000000000000
"2835","316580",209/1,135.000000000000000
"2836","316580",296/2,352.000000000000000
"2837","316580","305",129.000000000000000
"2838","316580","306",127.000000000000000
"2839","316580","307",130.000000000000000
"2840","316580","308",125.000000000000000
"2841","316580","304",131.000000000000000
"2842","316580",203/2,333.000000000000000
"2843","316580",203/3,341.000000000000000
"2844","316580",313/3,1397.000000000000000
"2845","316580",303/2,41.000000000000000
"2846","316580",303/1,86.000000000000000
"2847","316580",310/2,105.000000000000000
"2848","316580",310/1,24.000000000000000
"2849","316580",311/2,119.000000000000000
"2850","316580",311/1,9.000000000000000
"2851","316580","193",372.000000000000000
"2852","316580","1118",1481.000000000000000
"2853","316580","1119",6099.000000000000000
"2854","316580",296/1,3420.000000000000000
"2855","316580",182/4,111.000000000000000
"2856","316580",180/1,1002.000000000000000
"2857","316580",182/1,1642.000000000000000
"2858","316580","742",318.000000000000000
"2859","316580",72/1,82.000000000000000
"2860","316580",72/2,468.000000000000000
"2861","316580",72/3,422.000000000000000
"2862","316580","900",867.000000000000000
"2863","316580",864/1,113.000000000000000
"2864","316580","1081",631.000000000000000
"2865","316580","1080",1495.000000000000000
"2866","316580","870",380.000000000000000
"2867","316580",883/10,139.000000000000000
"2868","316580",144/2,110.000000000000000
"2869","316580",145/3,189.000000000000000
"2870","316580",143/5,61.000000000000000
"2871","316580",71/4,54.000000000000000
"2872","316580",883/13,86.000000000000000
"2873","316580",881/3,197.000000000000000
"2874","316580","882",1734.000000000000000
"2875","316580",883/14,6.000000000000000
"2876","316580",883/8,19.000000000000000
"2877","316580",881/2,665.000000000000000
"2878","316580","436",3140.000000000000000
"2879","316580","2039",244.000000000000000
"2880","316580","1983",1443.000000000000000
"2881","316580","2101",464.000000000000000
"2882","316580","2103",433.000000000000000
"2883","316580","2100",232.000000000000000
"2884","316580","2099",319.000000000000000
"2885","316580","2095",870.000000000000000
"2886","316580","2094",470.000000000000000
"2887","316580","2054",515.000000000000000
"2888","316580","2082",586.000000000000000
"2889","316580","253",552.000000000000000
"2890","316580","1921",1422.000000000000000
"2891","316580","1919",352.000000000000000
"2892","316580","1918",513.000000000000000
"2893","316580",766/4,660.000000000000000
"2894","316580",765/2,126.000000000000000
"2895","316580",766/1,766.000000000000000
"2896","316580",761/2,1421.000000000000000
"2897","316580",1908/3,84.000000000000000
"2898","316580","1910",976.000000000000000
"2899","316580","1911",883.000000000000000
"2900","316580","1962",194.000000000000000
"2901","316580","1963",444.000000000000000
"2902","316580","1448",672.000000000000000
"2903","316580","743",21.000000000000000
"2904","316580","184",552.000000000000000
"2905","316580",741/2,128.000000000000000
"2906","316580","183",1638.000000000000000
"2907","316580",739/1,264.000000000000000
"2908","316580","192",257.000000000000000
"2909","316580","179",939.000000000000000
"2910","316580","181",784.000000000000000
"2911","316580","847",462.000000000000000
"2912","316580",313/2,194.000000000000000
"2913","316580","191",211.000000000000000
"2914","316580",5/14,88.000000000000000
"2915","316580",287/2,3081.000000000000000
"2916","316580",31/1,1464.000000000000000
"2917","316580",32/1,3527.000000000000000
"2918","316580","905",1027.000000000000000
"2919","316580","1106",81.000000000000000
"2920","316580","146",652.000000000000000
"2921","316580","898",705.000000000000000
"2922","316580","1104",483.000000000000000
"2923","316580",1175/9,73.000000000000000
"2924","316580",145/1,242.000000000000000
"2925","316580",1175/8,68.000000000000000
"2926","316580",77/4,74.000000000000000
"2927","316580",77/3,174.000000000000000
"2928","316580",71/2,297.000000000000000
"2929","316580",75/4,24.000000000000000
"2930","316580",75/1,329.000000000000000
"2931","316580",71/3,23.000000000000000
"2932","316580",72/5,170.000000000000000
"2933","316580","897",802.000000000000000
"2934","316580","906",888.000000000000000
"2935","316580",64/1,877.000000000000000
"2936","316580",65/1,1248.000000000000000
"2937","316580","655",727.000000000000000
"2938","316580","1083",706.000000000000000
"2939","316580",255/2,88.000000000000000
"2940","316580","160",457.000000000000000
"2941","316580","162",783.000000000000000
"2942","316580",161/7,220.000000000000000
"2943","316580","326",503.000000000000000
"2944","316580","360",981.000000000000000
"2945","316580","361",3447.000000000000000
"2946","316580","358",3108.000000000000000
"2947","316580","324",204.000000000000000
"2948","316580","321",16.000000000000000
"2949","316580",333/2,44.000000000000000
"2950","316580",349/24,248.000000000000000
"2951","316580",373/5,5425.000000000000000
"2952","316580","353",1861.000000000000000
"2953","316580","411",9983.000000000000000
"2954","316580","418",4572.000000000000000
"2955","316580",140/1,35.000000000000000
"2956","316580","1451",1104.000000000000000
"2957","316580",1465/1,1118.000000000000000
"2958","316580",1468/1,77987.000000000000000
"2959","316580",766/2,618.000000000000000
"2960","316580","1916",1020.000000000000000
